id,district,year_built,year_range
way/139456997,Mülheim,1942,1930-2000
way/139456998,Mülheim,1964,1930-2000
way/139456999,Mülheim,1960,1930-2000
way/139457000,Mülheim,1985,1930-2000
way/139457001,Mülheim,1978,1930-2000
way/139457002,Mülheim,1955,1930-2000
way/139457003,Mülheim,1948,1930-2000
way/139457004,Mülheim,1949,1930-2000
way/139457005,Mülheim,1990,1930-2000
way/139457006,Mülheim,1931,1930-2000
way/139457007,Mülheim,1952,1930-2000
way/139457008,Mülheim,1983,1930-2000
way/139457009,Mülheim,1993,1930-2000
way/139457010,Mülheim,1947,1930-2000
way/139457011,Mülheim,1996,1930-2000
way/139457013,Mülheim,1998,1930-2000
way/139457014,Mülheim,1970,1930-2000
way/139457016,Mülheim,1992,1930-2000
way/139457019,Mülheim,1968,1930-2000
way/139457020,Mülheim,1962,1930-2000
way/139457021,Mülheim,1936,1930-2000
way/139457022,Mülheim,1980,1930-2000
way/139457023,Mülheim,1942,1930-2000
way/139457024,Mülheim,1950,1930-2000
way/139457025,Mülheim,1937,1930-2000
way/139457026,Mülheim,1957,1930-2000
way/139457029,Mülheim,1962,1930-2000
way/139457031,Mülheim,1990,1930-2000
way/139457032,Mülheim,1942,1930-2000
way/139457034,Mülheim,1987,1930-2000
way/139457035,Mülheim,1972,1930-2000
way/139532862,Mülheim,1963,1930-2000
way/139532865,Mülheim,1976,1930-2000
way/139532866,Mülheim,1976,1930-2000
way/139532867,Mülheim,1962,1930-2000
way/139532868,Mülheim,1974,1930-2000
way/139532871,Mülheim,1932,1930-2000
way/139532873,Mülheim,1982,1930-2000
way/139532874,Mülheim,1945,1930-2000
way/139532875,Mülheim,1974,1930-2000
way/139532876,Mülheim,1955,1930-2000
way/139532880,Mülheim,1998,1930-2000
way/139532881,Mülheim,1952,1930-2000
way/139532882,Mülheim,1966,1930-2000
way/139532883,Mülheim,1975,1930-2000
way/139532884,Mülheim,1971,1930-2000
way/139532885,Mülheim,1995,1930-2000
way/139532886,Mülheim,1992,1930-2000
way/139532888,Mülheim,1987,1930-2000
way/139532890,Mülheim,1940,1930-2000
way/139586774,Mülheim,1978,1930-2000
way/140568991,Mülheim,1966,1930-2000
way/141180435,Mülheim,1989,1930-2000
way/141180438,Mülheim,1948,1930-2000
way/143856161,Mülheim,1951,1930-2000
way/143856164,Mülheim,1973,1930-2000
way/143856188,Mülheim,1983,1930-2000
way/143945940,Mülheim,1981,1930-2000
way/143945942,Mülheim,1939,1930-2000
way/143945943,Mülheim,1940,1930-2000
way/143945944,Mülheim,1950,1930-2000
way/143945946,Mülheim,1973,1930-2000
way/143945947,Mülheim,1959,1930-2000
way/143945948,Mülheim,1970,1930-2000
way/143945949,Mülheim,1970,1930-2000
way/143945950,Mülheim,1967,1930-2000
way/143945951,Mülheim,1964,1930-2000
way/143945952,Mülheim,1980,1930-2000
way/143945953,Mülheim,1964,1930-2000
way/143945954,Mülheim,1986,1930-2000
way/143945956,Mülheim,1976,1930-2000
way/143945957,Mülheim,1996,1930-2000
way/143945958,Mülheim,1987,1930-2000
way/143945959,Mülheim,1982,1930-2000
way/143945960,Mülheim,1951,1930-2000
way/143945961,Mülheim,1953,1930-2000
way/143945962,Mülheim,1932,1930-2000
way/143945963,Mülheim,1946,1930-2000
way/143945964,Mülheim,1960,1930-2000
way/143945965,Mülheim,1962,1930-2000
way/143945966,Mülheim,1940,1930-2000
way/143945967,Mülheim,1956,1930-2000
way/143945968,Mülheim,1951,1930-2000
way/143945969,Mülheim,1980,1930-2000
way/143945970,Mülheim,1943,1930-2000
way/143945971,Mülheim,1942,1930-2000
way/143946311,Mülheim,1938,1930-2000
way/143946312,Mülheim,1990,1930-2000
way/143946313,Mülheim,2000,1930-2000
way/143946314,Mülheim,1936,1930-2000
way/143946315,Mülheim,1933,1930-2000
way/143946316,Mülheim,1980,1930-2000
way/143946317,Mülheim,1997,1930-2000
way/143946318,Mülheim,1940,1930-2000
way/143946319,Mülheim,1943,1930-2000
way/143947017,Mülheim,1963,1930-2000
way/143947033,Mülheim,1949,1930-2000
way/143947593,Mülheim,1940,1930-2000
way/143947595,Mülheim,1979,1930-2000
way/143947607,Mülheim,1969,1930-2000
way/143947621,Mülheim,1959,1930-2000
way/144216059,Mülheim,1961,1930-2000
way/144216066,Mülheim,1966,1930-2000
way/144216075,Mülheim,1986,1930-2000
way/144216078,Mülheim,1946,1930-2000
way/144216084,Mülheim,1946,1930-2000
way/144216085,Mülheim,1997,1930-2000
way/144256294,Mülheim,1951,1930-2000
way/144256295,Mülheim,1933,1930-2000
way/144256296,Mülheim,1934,1930-2000
way/144256297,Mülheim,1975,1930-2000
way/144256298,Mülheim,1971,1930-2000
way/144256300,Mülheim,1990,1930-2000
way/144256301,Mülheim,1989,1930-2000
way/144256304,Mülheim,1999,1930-2000
way/144256305,Mülheim,1964,1930-2000
way/144256307,Mülheim,2000,1930-2000
way/144256312,Mülheim,1986,1930-2000
way/144256313,Mülheim,1947,1930-2000
way/144256315,Mülheim,1999,1930-2000
way/144256317,Mülheim,1952,1930-2000
way/144256318,Mülheim,1988,1930-2000
way/144256320,Mülheim,1985,1930-2000
way/144256323,Mülheim,1997,1930-2000
way/144256326,Mülheim,1998,1930-2000
way/144256329,Mülheim,1969,1930-2000
way/144256330,Mülheim,1974,1930-2000
way/144256333,Mülheim,1991,1930-2000
way/144256336,Mülheim,1999,1930-2000
way/144256338,Mülheim,1959,1930-2000
way/144256344,Mülheim,1941,1930-2000
way/144256345,Mülheim,1986,1930-2000
way/144256468,Mülheim,1969,1930-2000
way/144256469,Mülheim,1976,1930-2000
way/144256470,Mülheim,1982,1930-2000
way/144256472,Mülheim,1963,1930-2000
way/144256473,Mülheim,1949,1930-2000
way/144256474,Mülheim,1968,1930-2000
way/144256476,Mülheim,1931,1930-2000
way/144371850,Mülheim,1930,1930-2000
way/144371861,Mülheim,1996,1930-2000
way/144371865,Mülheim,1947,1930-2000
way/144371866,Mülheim,1974,1930-2000
way/144373085,Mülheim,1966,1930-2000
way/144373087,Mülheim,1990,1930-2000
way/144373088,Mülheim,1998,1930-2000
way/144373092,Mülheim,1931,1930-2000
way/144373099,Mülheim,1992,1930-2000
way/144373102,Mülheim,1991,1930-2000
way/144375769,Mülheim,1968,1930-2000
way/144375771,Mülheim,1931,1930-2000
way/144375774,Mülheim,1985,1930-2000
way/144375821,Mülheim,1967,1930-2000
way/144375827,Mülheim,1959,1930-2000
way/144375829,Mülheim,1930,1930-2000
way/144376274,Mülheim,2000,1930-2000
way/144376289,Mülheim,1977,1930-2000
way/144376290,Mülheim,1954,1930-2000
way/145954955,Mülheim,1982,1930-2000
way/145954958,Mülheim,1985,1930-2000
way/145954964,Mülheim,1980,1930-2000
way/145954966,Mülheim,1961,1930-2000
way/145989183,Mülheim,1950,1930-2000
way/145989203,Mülheim,1979,1930-2000
way/146109799,Mülheim,1978,1930-2000
way/146109804,Mülheim,1958,1930-2000
way/146109807,Mülheim,1963,1930-2000
way/146109814,Mülheim,1940,1930-2000
way/146109815,Mülheim,1984,1930-2000
way/146109817,Mülheim,1960,1930-2000
way/146235916,Mülheim,1996,1930-2000
way/146236132,Mülheim,1964,1930-2000
way/146236133,Mülheim,1966,1930-2000
way/146547707,Mülheim,1998,1930-2000
way/147151086,Mülheim,1964,1930-2000
way/148054406,Mülheim,1982,1930-2000
way/148232615,Mülheim,1954,1930-2000
way/148241746,Mülheim,1938,1930-2000
way/148241747,Mülheim,1953,1930-2000
way/148241748,Mülheim,1947,1930-2000
way/148831593,Mülheim,1967,1930-2000
way/148831822,Mülheim,1944,1930-2000
way/148831886,Mülheim,1988,1930-2000
way/149808422,Mülheim,1987,1930-2000
way/149808429,Mülheim,1964,1930-2000
way/149808430,Mülheim,1992,1930-2000
way/149946176,Mülheim,1954,1930-2000
way/149946177,Mülheim,1971,1930-2000
way/149946178,Mülheim,1932,1930-2000
way/149946179,Mülheim,1949,1930-2000
way/149946180,Mülheim,1936,1930-2000
way/149946181,Mülheim,1998,1930-2000
way/150657034,Mülheim,1932,1930-2000
way/151227021,Mülheim,1953,1930-2000
way/151227022,Mülheim,1943,1930-2000
way/151227023,Mülheim,1966,1930-2000
way/151227024,Mülheim,1964,1930-2000
way/151227025,Mülheim,1946,1930-2000
way/151227026,Mülheim,1986,1930-2000
way/151227027,Mülheim,1931,1930-2000
way/151227028,Mülheim,1959,1930-2000
way/151227029,Mülheim,1941,1930-2000
way/151227030,Mülheim,1949,1930-2000
way/151227034,Mülheim,1931,1930-2000
way/151227035,Mülheim,1993,1930-2000
way/151227036,Mülheim,1957,1930-2000
way/151227037,Mülheim,1973,1930-2000
way/151227038,Mülheim,1983,1930-2000
way/151227039,Mülheim,1969,1930-2000
way/151227040,Mülheim,1993,1930-2000
way/151227042,Mülheim,1977,1930-2000
way/151227044,Mülheim,1989,1930-2000
way/151227045,Mülheim,1934,1930-2000
way/151227046,Mülheim,1972,1930-2000
way/151227047,Mülheim,1940,1930-2000
way/151227048,Mülheim,1948,1930-2000
way/151227049,Mülheim,1937,1930-2000
way/151228835,Mülheim,1964,1930-2000
way/151228837,Mülheim,1980,1930-2000
way/151228838,Mülheim,1939,1930-2000
way/151228839,Mülheim,1999,1930-2000
way/151228842,Mülheim,1990,1930-2000
way/151228845,Mülheim,1953,1930-2000
way/151228847,Mülheim,1954,1930-2000
way/151552827,Mülheim,1962,1930-2000
way/151552832,Mülheim,1978,1930-2000
way/151552841,Mülheim,1931,1930-2000
way/151552852,Mülheim,1945,1930-2000
way/151552860,Mülheim,1961,1930-2000
way/151552863,Mülheim,1979,1930-2000
way/151552875,Mülheim,1986,1930-2000
way/151590858,Mülheim,1961,1930-2000
way/151590861,Mülheim,1934,1930-2000
way/151590863,Mülheim,1955,1930-2000
way/151590864,Mülheim,1988,1930-2000
way/151590865,Mülheim,1942,1930-2000
way/151590866,Mülheim,1996,1930-2000
way/151590867,Mülheim,1956,1930-2000
way/151590870,Mülheim,1990,1930-2000
way/151590871,Mülheim,1979,1930-2000
way/151590872,Mülheim,1969,1930-2000
way/151590873,Mülheim,1971,1930-2000
way/151590874,Mülheim,1950,1930-2000
way/151590875,Mülheim,1935,1930-2000
way/151590877,Mülheim,2000,1930-2000
way/151590878,Mülheim,1996,1930-2000
way/151590879,Mülheim,1945,1930-2000
way/151590880,Mülheim,1962,1930-2000
way/151898101,Mülheim,1991,1930-2000
way/152097447,Mülheim,1968,1930-2000
way/152100358,Mülheim,1955,1930-2000
way/152120668,Mülheim,1976,1930-2000
way/152120670,Mülheim,1936,1930-2000
way/152120673,Mülheim,1957,1930-2000
way/152120677,Mülheim,1944,1930-2000
way/152120678,Mülheim,1960,1930-2000
way/152120682,Mülheim,1985,1930-2000
way/152120684,Mülheim,1971,1930-2000
way/152120685,Mülheim,1931,1930-2000
way/152120690,Mülheim,1951,1930-2000
way/152120691,Mülheim,1965,1930-2000
way/152120692,Mülheim,1945,1930-2000
way/152120693,Mülheim,1980,1930-2000
way/152120696,Mülheim,1961,1930-2000
way/152120701,Mülheim,1931,1930-2000
way/152120702,Mülheim,1935,1930-2000
way/152120707,Mülheim,1990,1930-2000
way/152120709,Mülheim,1949,1930-2000
way/152120717,Mülheim,1977,1930-2000
way/152120721,Mülheim,1941,1930-2000
way/152120722,Mülheim,1961,1930-2000
way/152120728,Mülheim,1950,1930-2000
way/152120729,Mülheim,1993,1930-2000
way/152120731,Mülheim,1941,1930-2000
way/152120738,Mülheim,1973,1930-2000
way/152120744,Mülheim,1937,1930-2000
way/152120748,Mülheim,1937,1930-2000
way/152120749,Mülheim,1975,1930-2000
way/152120753,Mülheim,1949,1930-2000
way/152120758,Mülheim,1998,1930-2000
way/152120759,Mülheim,1943,1930-2000
way/152120763,Mülheim,1946,1930-2000
way/152120766,Mülheim,1992,1930-2000
way/152120767,Mülheim,1959,1930-2000
way/152120768,Mülheim,1970,1930-2000
way/152120770,Mülheim,1974,1930-2000
way/152120777,Mülheim,1986,1930-2000
way/152120798,Mülheim,1954,1930-2000
way/152120805,Mülheim,1932,1930-2000
way/152120815,Mülheim,1978,1930-2000
way/152120825,Mülheim,1975,1930-2000
way/152120833,Mülheim,1947,1930-2000
way/152120848,Mülheim,1962,1930-2000
way/152120860,Mülheim,1935,1930-2000
way/152120869,Mülheim,1992,1930-2000
way/152120872,Mülheim,1986,1930-2000
way/152120880,Mülheim,1967,1930-2000
way/152194821,Mülheim,1999,1930-2000
way/152194822,Mülheim,1992,1930-2000
way/152194823,Mülheim,1954,1930-2000
way/152194898,Mülheim,1953,1930-2000
way/152194899,Mülheim,1999,1930-2000
way/152392784,Mülheim,1974,1930-2000
way/152392786,Mülheim,1971,1930-2000
way/152392796,Mülheim,1989,1930-2000
way/152392798,Mülheim,1965,1930-2000
way/152392802,Mülheim,2000,1930-2000
way/152392812,Mülheim,1950,1930-2000
way/152392822,Mülheim,1938,1930-2000
way/152392825,Mülheim,1997,1930-2000
way/152392833,Mülheim,1949,1930-2000
way/152392836,Mülheim,1987,1930-2000
way/152392839,Mülheim,1967,1930-2000
way/152392843,Mülheim,1963,1930-2000
way/152392847,Mülheim,1999,1930-2000
way/152392849,Mülheim,1976,1930-2000
way/152392870,Mülheim,1988,1930-2000
way/152392871,Mülheim,1930,1930-2000
way/152392887,Mülheim,1994,1930-2000
way/152392904,Mülheim,1978,1930-2000
way/152392908,Mülheim,1953,1930-2000
way/152392911,Mülheim,1932,1930-2000
way/152392920,Mülheim,1976,1930-2000
way/152392922,Mülheim,1960,1930-2000
way/152392926,Mülheim,1971,1930-2000
way/152392935,Mülheim,1938,1930-2000
way/152392941,Mülheim,1998,1930-2000
way/152392943,Mülheim,1979,1930-2000
way/152392954,Mülheim,1954,1930-2000
way/152392967,Mülheim,1997,1930-2000
way/152392976,Mülheim,1993,1930-2000
way/152392979,Mülheim,2000,1930-2000
way/152392992,Mülheim,1949,1930-2000
way/152393000,Mülheim,1966,1930-2000
way/152393001,Mülheim,1971,1930-2000
way/152393010,Mülheim,1982,1930-2000
way/152393019,Mülheim,1971,1930-2000
way/152393031,Mülheim,1944,1930-2000
way/152393033,Mülheim,1942,1930-2000
way/152393040,Mülheim,1996,1930-2000
way/152393065,Mülheim,1938,1930-2000
way/152393069,Mülheim,1935,1930-2000
way/152393072,Mülheim,1946,1930-2000
way/152393076,Mülheim,1952,1930-2000
way/152414368,Mülheim,1934,1930-2000
way/152414369,Mülheim,1955,1930-2000
way/152414370,Mülheim,1943,1930-2000
way/152414373,Mülheim,1992,1930-2000
way/152414374,Mülheim,1954,1930-2000
way/152414375,Mülheim,1942,1930-2000
way/152414376,Mülheim,1934,1930-2000
way/152863363,Mülheim,1979,1930-2000
way/152863365,Mülheim,1992,1930-2000
way/152863369,Mülheim,1997,1930-2000
way/152863371,Mülheim,1962,1930-2000
way/152863374,Mülheim,1936,1930-2000
way/152863377,Mülheim,1976,1930-2000
way/152863378,Mülheim,1958,1930-2000
way/152863379,Mülheim,1939,1930-2000
way/152863381,Mülheim,1931,1930-2000
way/152863385,Mülheim,1956,1930-2000
way/152863386,Mülheim,1992,1930-2000
way/152863388,Mülheim,1940,1930-2000
way/152863392,Mülheim,1989,1930-2000
way/152863407,Mülheim,1937,1930-2000
way/152863408,Mülheim,1976,1930-2000
way/152863418,Mülheim,1983,1930-2000
way/152863421,Mülheim,1977,1930-2000
way/152863422,Mülheim,1937,1930-2000
way/152863424,Mülheim,1964,1930-2000
way/152863433,Mülheim,1997,1930-2000
way/152863435,Mülheim,1935,1930-2000
way/152863440,Mülheim,1939,1930-2000
way/152863441,Mülheim,1968,1930-2000
way/152863464,Mülheim,1939,1930-2000
way/152863468,Mülheim,1957,1930-2000
way/152863472,Mülheim,1996,1930-2000
way/152863473,Mülheim,1942,1930-2000
way/152863478,Mülheim,1942,1930-2000
way/152863480,Mülheim,1959,1930-2000
way/152863481,Mülheim,1998,1930-2000
way/152863483,Mülheim,1979,1930-2000
way/152863488,Mülheim,1954,1930-2000
way/152863489,Mülheim,1954,1930-2000
way/152863490,Mülheim,1997,1930-2000
way/152863494,Mülheim,1961,1930-2000
way/152863495,Mülheim,1952,1930-2000
way/152863496,Mülheim,1983,1930-2000
way/152863499,Mülheim,1943,1930-2000
way/152863502,Mülheim,1975,1930-2000
way/152863504,Mülheim,1988,1930-2000
way/152863505,Mülheim,1984,1930-2000
way/152863507,Mülheim,1943,1930-2000
way/152863508,Mülheim,1951,1930-2000
way/152863511,Mülheim,1953,1930-2000
way/152863512,Mülheim,2000,1930-2000
way/152863513,Mülheim,1981,1930-2000
way/152863514,Mülheim,1994,1930-2000
way/152863517,Mülheim,1973,1930-2000
way/152863521,Mülheim,1950,1930-2000
way/152863522,Mülheim,1998,1930-2000
way/152863524,Mülheim,1986,1930-2000
way/152863525,Mülheim,1975,1930-2000
way/152863529,Mülheim,1970,1930-2000
way/152863530,Mülheim,2000,1930-2000
way/152863531,Mülheim,1971,1930-2000
way/152863532,Mülheim,1977,1930-2000
way/152863536,Mülheim,1982,1930-2000
way/152863537,Mülheim,1985,1930-2000
way/152863538,Mülheim,1971,1930-2000
way/152863542,Mülheim,1960,1930-2000
way/152863543,Mülheim,1999,1930-2000
way/152863545,Mülheim,1957,1930-2000
way/152863550,Mülheim,1978,1930-2000
way/152863552,Mülheim,2000,1930-2000
way/152863554,Mülheim,1962,1930-2000
way/152863567,Mülheim,1976,1930-2000
way/152921723,Mülheim,1987,1930-2000
way/152921751,Mülheim,1987,1930-2000
way/152921752,Mülheim,1980,1930-2000
way/152921761,Mülheim,1930,1930-2000
way/152921764,Mülheim,1934,1930-2000
way/152921770,Mülheim,1966,1930-2000
way/152921774,Mülheim,1932,1930-2000
way/152995171,Mülheim,1996,1930-2000
way/153238208,Mülheim,1947,1930-2000
way/153254704,Mülheim,1968,1930-2000
way/153254706,Mülheim,1930,1930-2000
way/153254707,Mülheim,1968,1930-2000
way/153254708,Mülheim,1958,1930-2000
way/153254710,Mülheim,1957,1930-2000
way/153254720,Mülheim,1970,1930-2000
way/153254721,Mülheim,1932,1930-2000
way/153254722,Mülheim,1965,1930-2000
way/153254723,Mülheim,2000,1930-2000
way/153254738,Mülheim,1995,1930-2000
way/153254740,Mülheim,1949,1930-2000
way/153254745,Mülheim,1942,1930-2000
way/153254746,Mülheim,1934,1930-2000
way/153254750,Mülheim,1988,1930-2000
way/153254751,Mülheim,1975,1930-2000
way/153254758,Mülheim,1949,1930-2000
way/153254761,Mülheim,1947,1930-2000
way/153254762,Mülheim,1963,1930-2000
way/153254764,Mülheim,1976,1930-2000
way/153254765,Mülheim,1961,1930-2000
way/153254772,Mülheim,1959,1930-2000
way/153254773,Mülheim,1962,1930-2000
way/153254776,Mülheim,1968,1930-2000
way/153321108,Mülheim,1941,1930-2000
way/153321109,Mülheim,1981,1930-2000
way/153321110,Mülheim,1957,1930-2000
way/153321111,Mülheim,1939,1930-2000
way/153321112,Mülheim,1971,1930-2000
way/153321113,Mülheim,1991,1930-2000
way/153321114,Mülheim,1952,1930-2000
way/153321115,Mülheim,1992,1930-2000
way/153321116,Mülheim,1942,1930-2000
way/153321117,Mülheim,1968,1930-2000
way/153321118,Mülheim,1934,1930-2000
way/153321119,Mülheim,1978,1930-2000
way/153321120,Mülheim,1940,1930-2000
way/153321121,Mülheim,1937,1930-2000
way/153321122,Mülheim,1972,1930-2000
way/153321123,Mülheim,1974,1930-2000
way/153321124,Mülheim,1985,1930-2000
way/153321125,Mülheim,1983,1930-2000
way/153321126,Mülheim,1945,1930-2000
way/153321127,Mülheim,1959,1930-2000
way/153321128,Mülheim,1931,1930-2000
way/153321129,Mülheim,1978,1930-2000
way/153321130,Mülheim,1936,1930-2000
way/153321132,Mülheim,1969,1930-2000
way/153321133,Mülheim,1997,1930-2000
way/153321134,Mülheim,1935,1930-2000
way/153321135,Mülheim,1970,1930-2000
way/153321136,Mülheim,1999,1930-2000
way/153321137,Mülheim,1949,1930-2000
way/153321138,Mülheim,1971,1930-2000
way/153321139,Mülheim,1994,1930-2000
way/153321140,Mülheim,1958,1930-2000
way/153321143,Mülheim,1949,1930-2000
way/153321145,Mülheim,1936,1930-2000
way/153321146,Mülheim,1980,1930-2000
way/153321149,Mülheim,1987,1930-2000
way/153321151,Mülheim,1994,1930-2000
way/153321155,Mülheim,1941,1930-2000
way/153321156,Mülheim,1958,1930-2000
way/153321157,Mülheim,1985,1930-2000
way/153321159,Mülheim,1967,1930-2000
way/153321160,Mülheim,1980,1930-2000
way/153321161,Mülheim,1948,1930-2000
way/153321164,Mülheim,1946,1930-2000
